Sample Name,WGS84-long,WGS84-lat,Elevation(m),Rock Type,Sample Description,Sample Age,Uncertainty (+),Uncertainty (-),Age Interpretation,Isotopic System,Mineral Analyzed,Method,Lab,Primary Reference,Authors
04ES00-07-02b,-128.9009127,58.5006452,,Sedimentary,Volcanic wacke comprising epidote-plagioclase-opaques ± amphibole ± biotite ± quartz that was collected from the large screen of metasedimentary rocks at the northwestern margin of the Turnagain intrusion. These rocks are intruded by coarse-grained hornblendite and medium-grained dunite (both Stage 2) and cut by Stage 2 hornblendite dykes.,2142.1,3.1,3.1,inheritance,U-Pb,zircon,AA-ID-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","Canadian Journal of Earth Sciences, NRC Research Press, v.57/p.575-600","Nixon, G. et al"
04ES00-07-03,-128.8362942,58.4640787,,Plutonic,Medium-grained wehrlite that contains minor interstitial phlogopite (1-2 volume %) and was collected at the southern extremity of the Turnagain intrusion.,188.6,1.2,1.2,cooling,Ar-Ar,phlogopite,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","Canadian Journal of Earth Sciences, NRC Research Press, v.57/p.575-600","Nixon, G. et al"
04ES00-07-04a,-128.9013414,58.5007084,,Plutonic,"Thin (30-50cm wide), fine-grained, equigranular hornblendite dyke that cuts the screen of hornfelsed sedimentary rocks that contain the volcanic wacke",190.3,4.6,4.6,igneous crystallization,U-Pb,titanite,ID-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","Canadian Journal of Earth Sciences, NRC Research Press, v.57/p.575-600","Nixon, G. et al"
04ES00-07-04b,-128.9013414,58.5007084,,Plutonic,"Thin (30-50cm wide), fine-grained, equigranular hornblendite dyke that cuts the screen of hornfelsed sedimentary rocks that contain the volcanic wacke",187.4,1.5,1.5,igneous crystallization,Ar-Ar,hornblende,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","Canadian Journal of Earth Sciences, NRC Research Press, v.57/p.575-600","Nixon, G. et al"
13GNX60-2-1a,-128.9013869,58.48449708,,Plutonic,Coarse-grained to pegmatitic with large crystals of clinopyroxene (1-6cm in length) and serpentinized olivine (?1cm across).,185.68,0.19,0.19,igneous crystallization,U-Pb,zircon,CA-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","Canadian Journal of Earth Sciences, NRC Research Press, v.57/p.575-600","Nixon, G. et al"
13GNX60-2-1b,-128.9013869,58.48449708,,Plutonic,Coarse-grained to pegmatitic with large crystals of clinopyroxene (1-6cm in length) and serpentinized olivine (?1cm across).,236.37,0.23,0.23,xenocrysts,U-Pb,zircon xenocryst,CA-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","Canadian Journal of Earth Sciences, NRC Research Press, v.57/p.575-600","Nixon, G. et al"
DDH04-07-12-89.2,-128.8925813,58.48696887,,Plutonic,"Coarse-grained to pegmatitic, leucocratic hornblende diorite with euhedral crystals of amphibole (3cm long; 20 volume %) and euhedral plagioclase (1cm across). The 9m interval from which this sample was taken contains multiple 10-50cm thick, hornblende-and feldspar-rich layers with gradational contacts.",185.3,0.12,0.12,igneous crystallization,U-Pb,zircon,CA-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","Canadian Journal of Earth Sciences, NRC Research Press, v.57/p.575-600","Nixon, G. et al"
14-JN-18-3,-130.8171186,56.52305995,,Plutonic,Plagioclase-phyric dike with sheared margins cutting into and across S-C fabric on Pins Ridge; S = 324/23 NE; C = 305/56 NE,194.28,0.18,0.18,igneous crystallization,U-Pb,zircon,CA-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","Canadian Institute of Mining Metallurgy and Petroleum, Porphyry Deposits of the Northwestern Cordillera of North America: A 25-Year Update, Special Volume 57 Section 1","Nelson, J. L., and van Straaten, B. I."
2014JK308,-131.0600801,56.60129629,,Plutonic,Plagioclase-phyric dike with sheared margins and foliated chlorite cutting Sky fault system on south side of  Johnny Mountain; internal flattening fabric 327/65 parallels bounding faults and fabrics in host conglomerates,190.7,0.17,0.17,igneous crystallization,U-Pb,zircon,CA-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","Canadian Institute of Mining Metallurgy and Petroleum, Porphyry Deposits of the Northwestern Cordillera of North America: A 25-Year Update, Special Volume 57 Section 1","Nelson, J. L., and van Straaten, B. I."
2014JK227,-130.9804799,56.65670387,,Plutonic,"Plagioclase-phyric diorite, top of Snippaker Mountain",191.55,0.2,0.2,igneous crystallization,U-Pb,zircon,CA-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","Canadian Institute of Mining Metallurgy and Petroleum, Porphyry Deposits of the Northwestern Cordillera of North America: A 25-Year Update, Special Volume 57 Section 1","Nelson, J. L., and van Straaten, B. I."
"EP-1,EP3-1,EP3-2,EP-5",-133.38905,59.110733,,Sedimentary,"?5mm in diameter eclogite clasts and comprise garnet + clinopyroxene + rutile ± apatite ± quartz ± zircon within ERM conglomerate. Rutile is 20 - 100 µm in diameter and occurs as inclusions in garnet and clinopyroxene, and as cuspate crystals along grain boundaries.",182,15,15,maximum deposition,U-Pb,rutile,SHRIMP,Geological Survey of Canada,"Earth and Planetary Science Letters, Elsevier B.V., v.494/p.23-31","Kellett, D. A. et al"
ZE09-006,-133.7720833,59.32708333,,Sedimentary,?5mm in diameter eclogite clasts and comprise garnet + clinopyroxene + rutile ± apatite ± quartz ± zircon within ERM conglomerate. Zircon was identified as ? 2µm grains in some eclogite clasts.,182.8,2.3,2.3,maximum deposition,U-Pb,zircon,SHRIMP,Geological Survey of Canada,"Earth and Planetary Science Letters, Elsevier B.V., v.494/p.23-31","Kellett, D. A. et al"
ZE09-016,-133.3872778,59.11041667,,Sedimentary,?5mm in diameter eclogite clasts and comprise garnet + clinopyroxene + rutile ± apatite ± quartz ± zircon within ERM conglomerate. Zircon was identified as ? 2µm grains in some eclogite clasts.,186,2,2,maximum deposition,U-Pb,zircon,SHRIMP,Geological Survey of Canada,"Earth and Planetary Science Letters, Elsevier B.V., v.494/p.23-31","Kellett, D. A. et al"
12MMA-5-4-1,-121.5102476,49.46746135,,ultramafic,olivine-bearing pyroxenite,88.6,1.9,1.9,crystallization,U-Pb,Zircon,CA-ID-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","Economic Geology, Society of Economic Geologists Inc., v.112/p.1395-1418","Manor, M. J. et al"
03GNX-3-1-1,-121.4987301,49.46857175,,ultramafic,hornblende pyroxenite,94.3,1.4,1.4,crystallization,U-Pb,Zircon,CA-ID-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","Economic Geology, Society of Economic Geologists Inc., v.112/p.1395-1418","Manor, M. J. et al"
12MMA-2-4-1,-121.4962232,49.46524688,,ultramafic,hornblende pyroxenite,91.35,0.92,0.92,crystallization,U-Pb,Zircon,CA-ID-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","Economic Geology, Society of Economic Geologists Inc., v.112/p.1395-1418","Manor, M. J. et al"
13MMA-2-7-1,-121.4940813,49.46848432,,ultramafic,hornblendite,93.3,1.5,1.5,crystallization,U-Pb,Zircon,CA-ID-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","Economic Geology, Society of Economic Geologists Inc., v.112/p.1395-1418","Manor, M. J. et al"
12MMA-2-3-1,-121.4962598,49.46675857,,ultramafic,Spuzzum gabbronorite,89.6,1.5,1.5,crystallization,U-Pb,Zircon,CA-ID-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","Economic Geology, Society of Economic Geologists Inc., v.112/p.1395-1418","Manor, M. J. et al"
12MMA-2-1-5,-121.4797907,49.47221033,,ultramafic,Spuzzum quartz diorite,88.9,1.9,1.9,crystallization,U-Pb,Zircon,CA-ID-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","Economic Geology, Society of Economic Geologists Inc., v.112/p.1395-1418","Manor, M. J. et al"
12MMA-6-5-1,-121.4942758,49.47564716,,ultramafic,Spuzzum quartz diorite,93.1,2,2,crystallization,U-Pb,Zircon,CA-ID-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","Economic Geology, Society of Economic Geologists Inc., v.112/p.1395-1418","Manor, M. J. et al"
11GNX-1-3-1,-121.4968435,49.46888007,,ultramafic,Spuzzum quartz diorite,95.27,0.95,0.95,crystallization,U-Pb,Zircon,CA-ID-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)","Economic Geology, Society of Economic Geologists Inc., v.112/p.1395-1418","Manor, M. J. et al"
RC13-40,-129.8050447,57.69877294,-173.5,Plutonic,"Leucodiorite porphyry, sericite with pyrite vein",211.6,1.3,1.3,igneous crystallization,U-Pb,zircon,LA-ICP-MS,University of Alberta,"Economic Geology, Society of Economic Geologists Inc., v.113/p.1047-1075","Zhu, J. et al"
RC13-107,-129.8286103,57.69388124,-943.8,Plutonic,"Quartz monzonite porphyry, secondary K-feldspar with hematite",206,1.2,1.2,igneous crystallization,U-Pb,zircon,LA-ICP-MS,University of Alberta,"Economic Geology, Society of Economic Geologists Inc., v.113/p.1047-1075","Zhu, J. et al"
RC13-33,-129.7947938,57.70290531,-1008.8,Plutonic,"Quartz monzonite porphyry, minor sericite",203.6,1.8,1.8,igneous crystallization,U-Pb,zircon,LA-ICP-MS,University of Alberta,"Economic Geology, Society of Economic Geologists Inc., v.113/p.1047-1075","Zhu, J. et al"
RC13-78,-129.7972415,57.70669179,-1003.4,Plutonic,"Monzonite porphyry, minor chlorite",201.7,1.2,1.2,igneous crystallization,U-Pb,zircon,LA-ICP-MS,University of Alberta,"Economic Geology, Society of Economic Geologists Inc., v.113/p.1047-1075","Zhu, J. et al"
RC13-82,-129.7972415,57.70669179,-1122,Hydrothermal,Quartz-carbonate-pyrite-molybdenite-chalcopyrite vein,206.5,0.8,0.8,mineralization,Re-Os,molybdenite,LA-MC-ICP-MS,University of Alberta,"Economic Geology, Society of Economic Geologists Inc., v.113/p.1047-1075","Zhu, J. et al"
RC13-88,-129.826979,57.69225944,-795,Hydrothermal,Quartz-carbonate-pyrite-molybdenite-chalcopyrite vein,205.7,0.9,0.9,mineralization,Re-Os,molybdenite,LA-MC-ICP-MS,University of Alberta,"Economic Geology, Society of Economic Geologists Inc., v.113/p.1047-1075","Zhu, J. et al"
RC13-103,-129.8286103,57.69388124,-1124,Hydrothermal,Quartz-carbonate-pyrite-molybdenite-chalcopyrite vein,205.9,1.1,1.1,mineralization,Re-Os,molybdenite,LA-MC-ICP-MS,University of Alberta,"Economic Geology, Society of Economic Geologists Inc., v.113/p.1047-1075","Zhu, J. et al"
S-73,-130.2441038,56.52527581,1015,Hydrothermal,Quartz-molybdenite vein,191.3,0.7,0.7,hydrothermal,Re-Os,molybdenite,N-TIMS,"Colorado State University
of Manitoba Geochronology Laboratory","Economic Geology, Society of Economic Geologists Inc., v.114/p.303-324","Febbo, G. E. et al"
S-11,-130.2414144,56.53102615,722,Hydrothermal,Quartz-molybdenite vein,192,1,1,hydrothermal,Re-Os,molybdenite,N-TIMS,"Colorado State University
of Manitoba Geochronology Laboratory","Economic Geology, Society of Economic Geologists Inc., v.114/p.303-324","Febbo, G. E. et al"
SF-12,-130.2171781,56.51396982,1617,Hydrothermal,Quartz-pyrite-molybdenite veinlet,191.1,0.8,0.8,hydrothermal,Re-Os,molybdenite,N-TIMS,ALS Canada Ltd. (Vancouver),"Economic Geology, Society of Economic Geologists Inc., v.114/p.303-324","Febbo, G. E. et al"
SF-21,-130.2200733,56.51303394,1473,Hydrothermal,Quartz-pyrite-molybdenite veinlet,191.1,0.8,0.8,hydrothermal,Re-Os,molybdenite,N-TIMS,ALS Canada Ltd. (Vancouver),"Economic Geology, Society of Economic Geologists Inc., v.114/p.303-324","Febbo, G. E. et al"
RE-AF06-53,-123.1791656,52.02849801,,Volcanic,Basalt,9,1.4,1.4,,Ar-Ar,,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",GeoscienceBC Report GBC2006-003,"Russell, K."
RE-AR06-10,-120.9762953,50.97459209,,Volcanic,Basalt,11.04,0.14,0.14,,Ar-Ar,,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",GeoscienceBC Report GBC2006-003,"Russell, K."
RE-AR06-8,-120.9824903,50.97988864,,Volcanic,Basalt,9.64,0.35,0.35,,Ar-Ar,,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",GeoscienceBC Report GBC2006-003,"Russell, K."
RE-BC-214E,-123.3753321,52.09174604,,Volcanic,Basalt,5.32,0.8,0.8,,Ar-Ar,,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",GeoscienceBC Report GBC2006-003,"Russell, K."
RE-CD06-66,-123.7742498,51.49016867,,Volcanic,Basalt,6.21,0.3,0.3,,Ar-Ar,,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",GeoscienceBC Report GBC2006-003,"Russell, K."
RE-CH06-12,-121.4396883,51.18101633,,Volcanic,Basalt,9.65,0.4,0.4,,Ar-Ar,,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",GeoscienceBC Report GBC2006-003,"Russell, K."
RE-CH06-18,-121.4403993,51.18199705,,Volcanic,Basalt,9.86,0.3,0.3,,Ar-Ar,,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",GeoscienceBC Report GBC2006-003,"Russell, K."
RE-CH06-4,-121.4459074,51.18669272,,Volcanic,Basalt,9.07,0.26,0.26,,Ar-Ar,,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",GeoscienceBC Report GBC2006-003,"Russell, K."
RE-CH06-92,-121.4593675,51.16067438,,Volcanic,Basalt,9.83,0.32,0.32,,Ar-Ar,,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",GeoscienceBC Report GBC2006-003,"Russell, K."
RE-CH08-1,-121.4392023,51.18015552,,Volcanic,Basalt,10,0.48,0.48,,Ar-Ar,,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",GeoscienceBC Report GBC2006-003,"Russell, K."
RE-CH08-4,-121.4436834,51.18474766,,Volcanic,Basalt,9.44,0.24,0.24,,Ar-Ar,,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",GeoscienceBC Report GBC2006-003,"Russell, K."
RE-CH08-91,-121.476492,51.22082728,,Volcanic,Basalt,8.89,0.42,0.42,,Ar-Ar,,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",GeoscienceBC Report GBC2006-003,"Russell, K."
RE-CH08-92,-121.476492,51.22082728,,Volcanic,Basalt,8.18,0.74,0.74,,Ar-Ar,,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",GeoscienceBC Report GBC2006-003,"Russell, K."
RE-DC06-32,-122.1988685,51.59879859,,Volcanic,Basalt,1.162,0.057,0.057,,Ar-Ar,,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",GeoscienceBC Report GBC2006-003,"Russell, K."
RE-DC06-36,-122.2058165,51.5944758,,Volcanic,Basalt,2.89,0.42,0.42,,Ar-Ar,,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",GeoscienceBC Report GBC2006-003,"Russell, K."
RE-DM06-21,-120.8856798,51.14405543,,Volcanic,Basalt,17.33,0.28,0.28,,Ar-Ar,,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",GeoscienceBC Report GBC2006-003,"Russell, K."
RE-DM06-22,-120.8856798,51.14405543,,Volcanic,Basalt,17.43,0.16,0.16,,Ar-Ar,,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",GeoscienceBC Report GBC2006-003,"Russell, K."
RE-HY06-241,-121.5207672,51.18518126,,Volcanic,Basalt,8.26,0.91,0.91,,Ar-Ar,,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",GeoscienceBC Report GBC2006-003,"Russell, K."
RE-HY06-242,-121.5207672,51.18518126,,Volcanic,Basalt,9.19,0.41,0.41,,Ar-Ar,,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",GeoscienceBC Report GBC2006-003,"Russell, K."
RE-HY06-291,-121.4871702,51.24368168,,Volcanic,Basalt,8.29,0.97,0.97,,Ar-Ar,,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",GeoscienceBC Report GBC2006-003,"Russell, K."
RE-HY06-292,-121.4871702,51.24368168,,Volcanic,Basalt,9.04,0.41,0.41,,Ar-Ar,,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",GeoscienceBC Report GBC2006-003,"Russell, K."
RE-SK06-60,-123.2643899,52.09017694,,Volcanic,Basalt,2.78,0.21,0.21,,Ar-Ar,,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",GeoscienceBC Report GBC2006-003,"Russell, K."
RE-SK06-64,-123.2643899,52.09017694,,Volcanic,Basalt,2.17,0.26,0.26,,Ar-Ar,,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",GeoscienceBC Report GBC2006-003,"Russell, K."
RE-VK06-79,-123.8068264,51.54128386,,Volcanic,Basalt,8.24,0.58,0.58,,Ar-Ar,,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",GeoscienceBC Report GBC2006-003,"Russell, K."
RE-VK06-86,-123.8046367,51.54222506,,Volcanic,Basalt,7.27,0.35,0.35,,Ar-Ar,,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",GeoscienceBC Report GBC2006-003,"Russell, K."
RE-VK06-89,-123.8038588,51.54226636,,Volcanic,Basalt,6.61,0.36,0.36,,Ar-Ar,,Laser step heating,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",GeoscienceBC Report GBC2006-003,"Russell, K."
84WV_A,-122.6166,50.7422,,Plutonic,Coarse-grained quartz-rich biotite granitoid,65,0.2,0.2,igneous crystallization,U-Pb,zircon,CA-TIMS,"University of British Columbia
for Isotopic and Geochemical Research (UBC)",GeoscienceBC Report GBC2006-005,"Hart, C. J. R."
